tweet_text,images,target,anotasi
"Sama Hindu tidak mau rukun, sama Kristen tidak mau rukun, sama agama lokal suka bilang bidah sesat musrik dan aksi persekusi Kalian ini masuk kategori ras apa? #NusantaraBukanKhilafah #BangkitBudayaNusantara Nusantaraku jangan kalian rusak.... 🙏 Rahayu 🙏 https://t.co/ElxNQOpahQ",1251842015718895619_1.jpg,nonislam,hate
Ini bocahnya... tahun 2017 masih posting anker. 2019 sudah hijrah jadi sobat gurun.. https://t.co/XdCsd8KIRd,1198572970580439041_0.jpg,arab,hate
Inilah akibat lemahnya hukuman untuk pelaku kejahatan seksual anak dan pembiaran kaum sodom. Sebagian korban akan menjadi pelaku di masa depan jika tidak didampingi sampai tuntas. https://t.co/WadlhpPKDW https://t.co/DWLdyPrspY,1406496650927820800_0.jpg,lgbt,not hate
"Banyak akun fake İnstagram milik Wasit Shen Yinhao, kalian lupa apa gak tau? Kalau di negara cina aplikasi İnstagram sudah di blokir dan sudah lama banget https://t.co/QvMVesChOi",1785004363502772581_0.jpg,cina,not hate
"Pelaku yang menjadi admin grup Telegram Iblis telah diamankan oleh pihak Polsek Serang, Banten ‼️ Ngaku2nya Islam tapi bacotnya terlalu berbelit2!!! Hukum seberat2nya kami tidak terima maaf dari si manusia penista Agama tsbt‼️ Noted : pelaku udh ane posting ya https://t.co/7FXKh0xwds",1770912102162862354_1.jpg,muslim,hate
"USER USER itu kan dalil mengharamkan alat musik. kl ini bukan alat musik, tapi aplikasi komputer. gak ada dalil tekstual mengharamkan aplikasi komputer. Kl ada, coba tunjukkan hadist/alquran yang mengharamkan aplikasi komputer. Bisa nggak?? kl gak bisa, berarti halal. https://t.co/fATthqwHF8",1789283123987144711_0.jpg,muslim,not hate
USER Unit teroris ya🤭😁🤣 pantesan Gak bersisa... wkwkwkwk take beer https://t.co/jZS1Bx9TUL,1712745987960447118_0.jpg,muslim,hate
Kalo Banserep inus emang udah gak aneh https://t.co/55Z6h4KTCy,1517492298564599808_0.jpg,muslim,hate
Definisi dari kaum betina. https://t.co/ToYw3IEoMl,1138457763397419008_1.jpg,wanita,hate
"Banyak nya cewe yg bikin instastory seblak panas yg ada asep2 nya gt yg camera nya close up seblak, pake flash, seblak diaduk2 pake sendok kaya semen dan ngomong ""Sumpah ini enak banget uuuuu"" https://t.co/YB8SHgc3K6",1161334166195060736_0.jpg,wanita,not hate
"Cebong ""tersihir"" (ketipu) alhamdullillah kaum toleransi dan kadrun bela Al maidah 51 tidak dukung presiden cawe² #AnakHaramKonwtitusi https://t.co/3eU6BBtKE8",1782542479067377823_0.jpg,arab,hate
yah jd sobat gurun lg deh nih😭 https://t.co/ihR9OwBcXb,1788814004082860193_0.jpg,arab,hate
"Kiw opmemb nich hts ,kcb ,kcj ,nt ,nl ,porno ,alim ,jamet ,alay ,pelakor ,boti ,lesbong ,anak broken home ,apa aja dah semua jenis di angkut mau gak? rep usn aja yh , terima Jeno https://t.co/mKsZChsPGk",1656300789760135168_0.jpg,lgbt,hate
"USER TERUS DENGAN LO NUNJUKKIN TITID LO, SI CEWEK MAU GITU SAMA LO??? HAH? YANG ADA JIJIK TAU, BELUM APA APA DAH SHOW YOUR TITID LIKE ""HEY, GIRLS THIS MINE, PICK ME UP"" https://t.co/u0xCuQhS7v",1460507320660545539_0.jpg,wanita,hate
Banyak bermunculan ustad. Habib palsu yg menyesatkan dan menghasut umat. Namun sepertinya di biarkan oleh aparat penegak hukum. Tidak ada langkah hukum untuk memproses mereka. CC USER USER USER https://t.co/D8Nhb0zLpY,1683158734351257601_0.jpg,muslim,hate
Si Bajingan USER ini kemungkinan nenek moyangnya dahulu masuk secara Ilegal ke Indonesia dgn alasan Menyebarkan Agama‼️ Kelakuan Para Imigran Gelap dr Yaman ini sll membuat gaduh Akan tetapi manusia bangsattt spt mereka sll merasa terlindungi krn merasa Mayoritas‼️‼️ https://t.co/eUgeIejkKr,1418202793823797248_0.jpg,arab,hate
"-rek yg kris10, ini temen aku buat story kayak gini, artinya apa? Firasatku ko ga enak ya, Aku tanya blm dibalesi. Maaf aku gatau rek soale aku muslim https://t.co/9W9sAzCjbf",1456502208048947203_0.jpg,nonislam,not hate
"Cewe ga mau naik vespa gini, maunya nmax doang, jual aja buat beli 3 nmax https://t.co/ILG6yF9xms",1735568891601162689_0.jpg,wanita,not hate
Ya kali semua masalah kelar cuma modal ngangkang doang dah 😄😄😄 http://t.co/PtDVxgN0lb,621495730490880000_0.jpg,wanita,hate
Ku denger negara tetangga menyesal menerima pengungsi Rohingya karena kelakuan bur*k mereka. Jangan sampai dah Negara kita ke bablasan juga. Segera deportasi ke negara asalnya !! #UsirRohingya https://t.co/08D6567bwf,1733348912667521122_0.jpg,rohingya,hate
NEXT JAPAN/IRAQ! FOCUS FOR THE 3RD PLACE BOIS!💪🏼🇮🇩. wasit anjing anulir penalty anjing anulir goal anjing clearance ball dpt red card anjing arhan kena foul ttp play on anjing lagi winning the ball diprittt anjing wasit cina anjing wasit thai anjing jerome anjing https://t.co/vYXkQWA8NY,1784990013308145667_0.jpg,cina,hate
"USER Waduh.... Kira2 lulus seleksi ga ya,, pengen jd BANSERep https://t.co/KONKlc8kKM",1498514436235350017_0.jpg,muslim,hate
Pasti yg jomok awowkwkwkwk https://t.co/wSZxDyylvD,1788131032522432551_0.jpg,lgbt,hate
"Manguni ini laskar Minahasa pro Yahudi Israel yg paling bodoh. Yahudi itu punya aturan kosher nggak makan babi, dan anggap Kristen itu sesat. Lah mereka ini pemakan segala dari babi, anjing, kucing dan penggemar berat oplosan cap tikus dan memuja Yahudi sbg pilihan Tuhan https://t.co/KFM4ockYjq",1728591678330822821_0.jpg,nonislam,hate
"Tidakkk kosan aing di geruduk wota, mana jomok lagi https://t.co/JX3NhQKLs0",1788915215180198238_0.jpg,lgbt,hate
"Aku baru saja menemukan anime homok dengan 4 eps yang tiap eps nya cuman 6 menit dan ada adegan marawisannya semua🙂🙂 Judulnya The perfect prince. Yh ok sama sama🥰💗 Salfok ukenya kyottt bgt😭 btw versi Uncut di tele, yh ok smsm lg🥰 https://t.co/6TjAT52aP2",1787517986703880321_0.jpg,lgbt,not hate
💚 gue ga ngerti ni org2 knp pada nyindir2 keturunan yaman sih? ga sekali 2 kali gw liat komen bgni. pada gatau apa gmna kalo yaman adalah kota para wali? kok di jadiin ledekan gitu sih https://t.co/hOg1kPNq8M,1782755330390384996_0.jpg,arab,hate
"PENGINGAT TEMAN². Selain terampil memanipulasi ayat Qur'an, akun USER juga mempunyai rekam jejak menjijikkan lain, yakni turut menyuburkan narasi dehumanisasi terhadap pengungsi Rohingya saat isunya menghangat kemarin. Layak direport, penyesatan yg dilakukan fatal. https://t.co/rdKS3T7V84",1764489772838629411_0.jpg,rohingya,hate
pics of sentot gembul dan mili perek https://t.co/6eaNoXgAi8,1787464735400792182_1.jpg,wanita,hate
DUH ANJR HOMOK BGT https://t.co/zJSNcgvvOR,1788239559496814635_0.jpg,lgbt,hate
Keluarga baru barudak kris10 https://t.co/tk3hVNa0qY,1177645759107198976_0.jpg,nonislam,not hate
"Jgn pernah lupa track record kedua penista Islam ini! Setelah habis""an mencerca pak timbul, skrg dia mendukung. Cie cie cie... Ayooo ! Siapa yang sekarang berpelukan seperti Teletubbies? 😁😁😁 CC USER USER USER USER https://t.co/ezPwz1IIsV",1646650761991049217_0.jpg,muslim,hate
"Wadduuh, golongan yang kemakan hoax soal pengungsi Rohingya yang disebarin kroni2 02. https://t.co/Qn2e9HXYus",1754735309085139084_0.jpg,rohingya,hate
"KADAL GURUN (KADRUN) Nyoto. Tokoh PKI kerempeng inilah yg menciptakan istilah KADRUN (Kadal Gurun) sbg sebutan utk kaum muslimin. Orangnya nampak sederhana, kurus kerempeng, tetapi tangannya berlumuran darah, membunuh ribuan Santri (terutama NU) Sampai disini paham? #AntiKom https://t.co/2x7X0zoiEi",1656636283438120960_0.jpg,arab,hate
Perancis larang pemakaian jubah di sekolah - Menteri Pendidikan Pihak berkuasa Perancis bakal kuatkuasakan larangan pemakaian 'abaya' atau jubah dalam kalangan pelajar perempuan Islam di sekolah atas alasan pakaian terbabit melanggar undang-undang negara berkenaan. https://t.co/NXM105nips,1696014954019823778_0.jpg,muslim,not hate
USER Dapat tuak Beer ga bieb 🤭🤭 https://t.co/VAHr1DPzMs,1376884493470945287_0.jpg,muslim,hate
"USER Pedas hanyalah menambah rasa hot pada hati dan bersatu di otak, alhasil menimbulkan ""Dasar Cabe-cabean"" https://t.co/4UQwkGUwWm",1532212087359172608_0.jpg,wanita,hate
BATUBARA habis dikeruk dan diambil oleh para KAPITALIS ASING dan diJUAL MURAH ke cina Sementara RAKYAT PRIBUMI sebagai pemilik wilayah. Gak dapat apa apa kecuali BENCANA dan KERUSAKAN ALAM #NegerikudikuasaiCUKONG #PemerintahRuwet https://t.co/Z7yRSdBVGz,1351860662171885572_0.jpg,cina,hate
Gpp gua banggain Habib Zen Dan kadrun tetap pada Jalurmu Banggalah pada habib Cabul mu 😀😀 https://t.co/ilFS5chBQx,1490156202923233281_0.jpg,muslim,hate
Jog Pengalaman mu dengar suara buaya betina kaya gimna? https://t.co/pwVB4330q3,1558110332316717057_0.jpg,wanita,hate
"Kalau benar dia habib asli, pasti menerima tantangan. Kalau nggak berani, berarti dia memang habib palsu pencari keuntungan. https://t.co/nPc2V91Ol6",1657638253451943937_0.jpg,muslim,hate
"Si Cemen yg terkencing di celana , tutup akun tuh. Si Cemen lainnya, akunnya gembokan. Rupanya, kaum tulang lunak 🤣🤣 https://t.co/kjBA21mwzf",1569931341944463361_0.jpg,lgbt,hate
"Hidup PEYEUMpuan Bandung \m/ *eh"" USER ������ USER Cc USER USER USER USER http://t.co/aMFWCF65AG""",654809567289700355_0.jpg,wanita,not hate
"Sebuah perjuangan/kelompok perlu simbol tuk menegaskan perjuangan maupun politik identitasnya. Karena kita terhubung dlm skala global, kita terhubung pula dlm persamaan nasib &amp; cita-cita. Pada utas ini, mari mengenal beragam bendera #pelangi dlm rangka #PRIDE #BanggaBegini https://t.co/KKdKd7rlfm",1401050511688671232_0.jpg,lgbt,not hate
Hasil pemikiran Habib habib palsu Indonesia dari YANAN dan hasil pemikiran maju dari Negri Arab Saudi yg makmur https://t.co/3UzIHJx0Qf,1781159448603775049_0.jpg,muslim,hate
Peyeumpuan https://t.co/u6DVkIz322,1730533042400464918_0.jpg,wanita,not hate
"USER Luh jilat trus junjungan luh drun,katanya Ustad eehhhh kok doyan cabul yah😂 https://t.co/LqYz2rztwK",1592307491626684417_1.jpg,muslim,hate
"Kalo pengungsi Rohingya aja berani diculik oleh kader muda Gerindra. Tinggal nunggu Prabowo menang, saat itu fetis culik Prabowo sudah tidak terhentikan. #AsalBukanPrabowo https://t.co/dgYXsLpVBP",1741455388627939622_0.jpg,rohingya,hate
USER bang itu Israel sm Rohingya sodara sekandung kayaknya 🙈🐒 kelakuan anying nya sama.. https://t.co/7MoOQ4h3tv,1731751407529959625_0.jpg,rohingya,hate
"Teroris2 radikalis syiah dan Ahmadiyah malah difasilitasi ? Ini menag gila, sesat atau tolol ?! https://t.co/PovE6k3Wl2",1342085445862129665_0.jpg,muslim,hate
USER Pengikut PA’ULusbusuk pasti diam biasalah mereka rata2 anak perek murahan https://t.co/BOIz4mElHF,1775966455525523942_0.jpg,wanita,hate
Apa sie... Kiw cewe... Mau makan Kgk jls Seblak gak? https://t.co/I3doMO7Jzd,1393577242056290304_1.jpg,wanita,not hate
"USER USER USER USER USER Uda gw bilang di atas, ""Cina Kapitalis"" itu pandangan orang2 barat. Kalau secara ilmiah seperti yang gw bilang di awal, Cina sistem condong sosialis dan sedikit kapitalis. Ciri terbesarnya dia sistem sosialis adalah orang ga boleh punya tanah. https://t.co/nPRkWuWm6P",1507755500619722752_0.jpg,cina,hate
"ngata2in cewe lonte cuma buat ngebelain cowo boti klemer2 pengecut, jennie cuma punya 1 berita dating yg dikonfirmasi udh lo slutshaming. keliatan bgt lo cewe muka burik kayak babik ga laku ga ada yg pernah mau ngajak pacaran 😭 https://t.co/pj8QTxROhh",1566361798755856384_0.jpg,wanita,hate
"Cewek Rusia Demen Naik NMax, Yamaha Genjot Ekspor https://t.co/sYlZVOIs7n https://t.co/bRV92Bd9R7",799457187391160320_0.jpg,wanita,not hate
Cari teman nonton bola / timnas bulan juni (bulan depan) Jika bisa yang domisili palembang (cewek) Biar bisa pergi bareng. Tolong dm yang mau nonton 😭😭🥹🙏 https://t.co/IeVh7co5pg,1787460868852314580_0.jpg,wanita,not hate
Mudah membedakan habib yg asli dan yg palsu.. Dari aura wajahnya dari kata kata yang diucapkan dan dari perilakunya. Ini contoh habib yg asli. https://t.co/JrqMgTLj2X,1612116295465721856_0.jpg,muslim,not hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Eh si babu, ga kerja bab?ciee gabut ni ye bab?hahaha udh beres diomelin si mandul ente bab?dia kan mandul ga punya anak, gw saranin dgn anjing gw aja, anjing gw masi perjaka tong2, pasti jd anak deh, skalian meneladani mmad, gpp ya babu 🤣🤣🤣 https://t.co/mPTsu6y5pt",1789838842586915326_0.jpg,nonislam,hate
Brasa kayak cewek lagi Sun Bathing.. Coklat Manis gmn gitu ya 😁😍😎 #NMAX #YamahaNMAX #AksesorisNMAX #ModifikasiNMAX #VariasiNMAX #VariasiMotor #AksesorisMotor USER https://t.co/Wjirurbs5G,928250867924459521_0.jpg,wanita,not hate
mnanyakan perek ke ayang😃 https://t.co/TbP6qULXIl,1787741435766477088_0.jpg,wanita,not hate
"aku islam kak, islam ktp😭 https://t.co/ttTYw4hiTh",1788896822146314714_0.jpg,muslim,not hate
USER Udah gak sabar pengen lihat bg DS duduk di samping riziek sambil teriak take beer 🍻🤣🤣 Jilat noh 😋 https://t.co/RtSLYZSHGR,1740395028588212716_0.jpg,muslim,hate
"USER Seburuk-buruk makhluq yg melata dimuka bumi, kafir harbi.....gen pki (kumonis gaya baru) dn musyrik radikal/biadabbb. https://t.co/gjTjWozm7Q",1780511687814291773_1.jpg,muslim,hate
"Apa rahim anget itu ada, Kak? Aku umur 20 dan aku sering sentuh diri sendiri, apa itu aneh? Jadi takut juga kalo lama2 vaginaku longgar. Belum lagi rasa guiltynya setelah masturbasi. :( https://t.co/eb5sP8DB30",1395448500771463169_0.jpg,wanita,not hate
USER USER Aduh dasar ya cabe cabean:( Dia suka ngegodain suami orang tiati ya ibuk2 suaminya ntar kegoda sama dia:( https://t.co/63wXYgvoYd,1082442789189644289_0.jpg,wanita,hate
"USER USER USER Modal jd Habib,Ulama,Ustad diKaum Kadrun: Peci Putih Jenggot dipanjangin Dater Putih Nama Arab2an Ceramah Yg Bersifat Provokasi Note: Punya Kavling Sorga +Bidadari Ngangkang https://t.co/3BgaZIHRZJ",1263424087629590533_0.jpg,wanita,hate
"Jd intinya syiah, ahmadiyah sesat lalu dikirim ke sebuah kamp konsentrasi utk di mampusin :(( http://t.co/H1yOmGvkiU",472330504818020352_0.jpg,muslim,hate
"Ada ya, BEM yang bangga karena bikin aksi nindas kaum rentan? Lu nuntut pengungsi Rohingya dideportasi, mau mereka balik ke Myanmar dan dibunuh sama junta dan ekstrimis disana? Goblok lu semua, mahasiswa kok gapunya otak??? https://t.co/NxbQAyz5gO",1740020001032356193_3.jpg,rohingya,hate
USER LGHDTV https://t.co/nt1l7zdzcm,1666990088071561217_0.jpg,lgbt,not hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Mmad yg gay mba babu 🤣🤣🤣🌈🌈 ini hadist sahihnya https://t.co/d1XgR5opHm,1789844479978959293_0.jpg,nonislam,hate
USER USER Untung kadrun Yemen kalah...Tuhan sdh menyelamatkan bangsa ini https://t.co/DczDiivid3,1782603310144671954_0.jpg,arab,hate
"Pak USER konsep Childfree itu bagian dari DePopulasi Agenda EliteGlobal termasuk kaum Pelangi LGBT yg dulu saat kampanye, sayangnya diusung &amp; dilindungi USER pula, lupa ya? USER USER USER USER USER USER https://t.co/X6XiOzAqNM https://t.co/RmvPFbHWIZ",1624843402880913408_3.jpg,lgbt,hate
Kaca mana kaca ? 😌 Wong omongan habib cabul koq dipercaya 😁 https://t.co/73nnUTd91p,1653470683505233920_1.jpg,muslim,hate
"Aduh,,di follow kaum 212,,saya Mach bukan nolak rejeki,atau nggak mau silaturahmi,, daripada jadi masalah,,mending di blokir ae lah..moon..mahaf ya broh..🙏🙏 https://t.co/J3WwLnnpMH",1300127531543142400_0.jpg,muslim,hate
"Jadi, USER malah menyuruh WNI yg WARAS agar ""open-minded"" pada: - Non Muslim dipaksa memilih capres Muslim. - Muslim yg tidak memilih capres Muslim disumpahi masuk neraka. - Muslim yg memilih capres Muslim yg nasionalis juga dianggap murtad, sesat, atau bahkan kapir. LAWAK 🤣 https://t.co/D1fLMx47aj",1540199665014304769_3.jpg,nonislam,hate
"Kalian catat ini para manusia munafik yang sok ngebelain pengungsi Rohingya, kalian tampung pengungsi Rohingya di rumah kalian. Kalian kasi kamar untuk mereka tidur, kalian angkat mereka jadi keluarga. Jangan bacot doang kalian gedein bangke, buktikan langsung. Tolak UNHCR 🤨 https://t.co/9jzjmK9Jrx",1740975887640924461_0.jpg,rohingya,hate
Innalillahi wa innailayhi roji'un Dasar kadal gurun Sejak kapan hewan punya agama? Trus anjing ama kucing non muslim atau non kristen 😁😁 https://t.co/bugq5FLgCy,1633260191872589825_0.jpg,arab,hate
"USER Gempa di Turki, Kadrun plg seneng kl di-onani hoax kek gini. 😂😂 https://t.co/8knYtBDtZI",1779996852269854832_0.jpg,arab,hate
"Sidang di PN surakarta dengan Tersangka SUGIK NUR (GUS NUR) &amp; BAMBANG TRI MULYONO dalam Kasus Tuduhan Ijazah Palsu kepada Presiden Jokowi.... Nih Drun, contoh buat Kalian yg suka memfitnah dan hoax..... Fungsikan Hukum secara Utuh..... https://t.co/LLSuVqnLEV",1607910608921579520_2.jpg,muslim,hate
"Bani israel ada yang beriman kepada Allah yang Maha Esa dan kafir jahat,bahkan jahat kepada para Nabi yang Allah utus untuk bangsanya sendiri https://t.co/U05Xnsr69g",1783018224084562205_0.jpg,nonislam,not hate
"USER Kebanyakan twitwor kan biasa cewe yang blunder, makanya kalo ada yang blunder pasti sendernya pake capt ""women☕"" Tapi, kali ini pihak cewenya bener kok. Dia cuma nyaranin ngecounter cowonya sender, napa replynya pada emosian? Merasa tersinggung juga apa gimana? https://t.co/OsSxpR2Zs4",1616652652812840960_0.jpg,wanita,not hate
"USER Wkwk gue juga sukaa mereka nder, asli ini momen mereka kalo without context beneran jadi jomok, taehoon jomok betul memang ❤️ https://t.co/MEc83hhO1c",1787714793165738050_0.jpg,lgbt,not hate
manusia manusia yang ngibul di grup jomok hytam https://t.co/sQ5FAEmIId,1788514361428037840_1.jpg,lgbt,hate
Siaga utk menolak 8 kesepakatan dengan RRC komunis. Apa yg di sampaikan oleh ketua pemuda pancasila ini bahwa cina komunis masuk ke indonesia di permudah oleh oknum aparat. Ternyata JKW dan LBP pd ahir juli 2023 sdh membuat 8 kesepakatan dngan RRC komunis. Tolak sblm di Caplok! https://t.co/YlbAwym9F1,1690147011688108032_1.jpg,cina,hate
O3.—cewek yang gak suka seblak. https://t.co/5Qr6i2CDmh,1600090190847934465_1.jpg,wanita,not hate
"korlap “mahasiswa” aksi pengusiran pengungsi rohingya itu bocahan g3r1ndr4 pr4b0w0 mau memperbaiki hubungan dengan isr43l ditambah dengan track record buruk beliau, masih yakin mau pilih doi? gue lama2 gedek juga liatnya, ga pernah gue tweet koar2 politik. baru sekarang bgt https://t.co/9YngboZx1K",1740626313030099312_1.jpg,rohingya,hate
USER Arab pesek klo gk ngibul ya cabul... https://t.co/sJG0JI8sns,1780207982338531557_0.jpg,arab,hate
"Jika Adil Putus Gugatan Pilpres, Menantu Habib Rizieq Serukan Massa Berdiri di Belakang 8 Hakim MK // Adil itu gimana, memutuskan Anies menang? Terus, kelompok radikal tumbuh subur dan muncul partai-partai baru yang anti Pancasila untuk tegakkan khilafuck.. Mimpi! https://t.co/iygHuIkad7",1780233551293661414_0.jpg,muslim,hate
USER My taste in women my taste in men gatau sih sebenarnya aku sasimo 🧎 https://t.co/tG7CiIvLhz,1775905842073866500_3.jpg,wanita,not hate
"BENER GAK YAH...!!!!🙈🙈🙈 CIKAL BAKAL SEJARAH ALIRAN SESAT ""AHMADIYAH"" DI JAWA* 👆Kakek RAFFI AHMAD penyebar Aliran/ Sekte Sesat AHMADIYAH https://t.co/o4oWLpmzj7 https://t.co/qdDLq6oxXt",1597204421381062656_0.jpg,muslim,hate
Sobat gurun versi karen yeet! https://t.co/XwbdaMd80N,1261880420389408769_0.jpg,arab,hate
USER Fafifu wasweswos lagibete makan tai. Ini kejahatan keji banget jgn dibiarkan. 😡 https://t.co/F0cMeAeRB0,1684897467899498496_0.jpg,lgbt,hate
Istri Jablay Karena Donjuan Bosan Perempuan https://t.co/NjYPViqSJj | Kepulauan Riau #Kepri https://t.co/Ub52N9wWoO,808856960611139584_0.jpg,wanita,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Habib Palsu ngaku cucu Nabi .....ternyata penjual Minyak wangi . https://t.co/zKxtuNHXvq,1664300788162895874_0.jpg,muslim,hate
"USER Coba nonton Second 20's atau Twenty Again nder. Dramanya nyeritain ibu rmh tangga, tp pas usianya mau kepala empat dia hampir cerai terus divonis kanker. Dulunya dia nikah muda grgr hamil luar nikah jd banyak hal yg blm pernah dia coba, (cont) https://t.co/WySdObdaVK",1611662664383746055_0.jpg,wanita,not hate
"©Fitria/Bal Aliran kepercayaan seringkali mengalami diskriminasi dari kaum mayoritas karena dianggap sesat. Diskriminasi ini mengakibatkan timbulnya perlawanan untuk mendapatkan kesetaraan Lepasnya Aliran Kepercayaan dari Belenggu Diskriminasi Pada Selasa (10-10) lalu, https://t.co/WisXhHFopg",1227096401512824832_0.jpg,muslim,not hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Bisa begitu krna keLakuan etnis Rohingya sendiri... Udah ditampung di Myanmar malah byk ulah, pdhal negara yg se iman gn mereks saja menolak mereka... https://t.co/lOejzBxrR0",1604108365663129600_3.jpg,rohingya,hate
"Udah tatoan, cabul pula. Bikin malu pengikutnya aja nih si habib😁😁 https://t.co/O98jhThgTx",1208013169546842112_1.jpg,muslim,hate
"krn ak kris10 jd ak gatau jdwl2nya,, demi mutual ak yg tingkahnya ky setan ak rela tiap mendekati jamny ngesearch digugel demi ngingetin kalian para mahkluk dajjal https://t.co/fxxHG6rEaq",1253797842986037250_1.jpg,nonislam,hate
USER Berdosa bgt kaum lagibete https://t.co/qVzregvfDZ,1748228998705078723_0.jpg,lgbt,hate
"USER USER USER Lu yg kafir idiot,baca lagi tuh. Apa yg terjadi semua karena kehendak Allah.lah ini kalah bawa"" Akhirat. https://t.co/oXXfjs0uKz",1782428726460047461_0.jpg,nonislam,hate
masa aku dikatain lesbong cm grgr rambutku cepak mangkok gini!!! aku marah ya😡 aku masih suka ngemut kntl kok 🥲🙏🏻 https://t.co/5CF8w1yV5P,1788886924939460640_0.jpg,lgbt,hate
Seorang warga negara Bangladesh yang jadi agen perjalanan pengungsi Rohingya ke Indonesia mematok Rp14 juta untuk pengungsi dewasa dan Rp7 juta untuk anak-anak👀 https://t.co/amV9xYFXS3,1734108876776378637_0.jpg,rohingya,not hate
USER USER USER Ni dia kaum si gerung pecinta ANUS.. https://t.co/pCkMztGPmP,1137758431547408385_0.jpg,lgbt,hate
"Jadi kepikiran motif ini pernah liat di sinetron mana. Ternyata yang biasa dipake Qubil AJ di islam ktp 😄 Maaf lahir bathin ya ges.. Hapus data, hapus cache, memulai kembali semua nya untuk hal yyang lebih baik lagi 😄🙏 https://t.co/7N2UUir2Hq",1777855278295519591_0.jpg,muslim,not hate
Bangga amat jadi sunni. Hampir semua deadliest teroris berasal dari sunni. Cuma satu dari syiah. Dari kaum sesat Ahmadiyah malah nol. Wkwkwk https://t.co/6RFplDUAEk,1704366571895001135_0.jpg,muslim,hate
"Akun baru suka pansos yah ""Mau dr negara manapun, dr suku ras, cewe mau cowo,kpop/nonkpop, dr fandom manapun, Didunia ini cmn ada orang baik sm jht, yg benci mau dijelasin bhw orng yg dibenci itu baik gk bakal sadar"" Gk ada tindakan yg benr ngata2in fisik org #ThePeopleChoiceBTS https://t.co/QWBZMhjBjf",1193897648022966274_0.jpg,wanita,not hate
"Ketua DPRD Jakarta tdk setuju usulan gaberner utk Lepas saham bir,kaum PA 212 berani demo tdk?kalian Bela agama atau Bela politik 😁 https://t.co/CAVbUINBeH https://t.co/JpMk03RGI6",1366972984422924292_1.jpg,muslim,hate
Plz aku pengen lc homok😔 https://t.co/YepajhlgKJ,1788150556118397063_0.jpg,lgbt,not hate
USER USER Heem. Coba deh baca ini. Menurut mazhab malik boleh kok nyanyi dg alat musik. https://t.co/bZMjjoWYfh https://t.co/BzJW9asrVs,1789455585664291138_0.jpg,muslim,not hate
USER solusi kaum rahim anget-__- https://t.co/uKklGl9wPD,1362273757490941958_0.jpg,wanita,hate
USER Terorisnya yg maksain Reklamasi utk imigran gelap CINA KOMUNIS &amp; dibantu centeng² yg hobi kriminalisasi lawan politik rezim zholim USER https://t.co/VeZ0Wsky4a,923920080458596352_1.jpg,cina,hate
ask us anything! ☁️ lagi kasamaran tp gatau gimana caranya deketin cewek? ☁️ tips trick pas ketemu temen cewek? ☁️ kenapa seblak disukai cewek2? nanti malam di streamnya USER with USER USER and me akan menjawab kalian~ ⬇️⬇️ https://t.co/wjN8dVguS8… https://t.co/Z1cSw2sLHd,1571000319584391170_0.jpg,wanita,not hate
Mereka teriak2 Ganti Presiden ditengah sholawat diacara pengajian peringatan harlah NU Mereka akan membubarkan Pengajian Harlah NU yg di hadiri Gus Muwafiq &amp; Mereka mengatakan Sesat Peringatan Harlah NU. Jelas sikap FPI memusuhi NU FPI itu bagian dari NU? TIDAAK..!! #LawanFPI https://t.co/HouzuRFbuP,1101038895905464320_2.jpg,muslim,hate
"Dan untuk soal mandiri, mending diajarin dari jauh2 hari deh. Mau anak cowo atau anak cewe, sama sama diajarin. Jadi nanti pas nikah gada omongan ""dulu sama papa, aku gapernah diginiin"" atau ""coba aja kamu bisa masak enak dan kreatif kyk mama"", jgn sampe ada omongan begitu ya. https://t.co/w5WRqWo7hv",1627256800629395456_0.jpg,wanita,not hate
USER Kaum pelangi detected https://t.co/25opC2lpRu,1614885579333988353_0.jpg,lgbt,hate
Buat cewe yg suka makan seblak xixi https://t.co/dzN26bcUXB,1292066062406565888_0.jpg,wanita,not hate
vanka perek https://t.co/yRjtE8Ll50,1788853120958964123_1.jpg,wanita,hate
USER Penista Islam yang sebenarnya https://t.co/6FHhUt63gC,1645384568529379334_0.jpg,muslim,hate
serius ini cewe tiktok gatau beda nya timnas sama club?😭😭 https://t.co/jJaDy0LMT3,1786002110871687675_0.jpg,wanita,not hate
cuitan Kadal Gurun alias KADRUN https://t.co/yTeNWHGQXE,1651202514992402435_1.jpg,arab,hate
Si bangsat ormas sesat &gt; USER ini memang belagu banget yeee... Beraninya sama pedang kecil yg jual acesoris Tauhid. Si anjing idiot banserep https://t.co/gR0eXqubtP,1072522707198242816_1.jpg,muslim,hate
